onset	duration	paradigm	intendedOnset	cond	difficulty	match	item	item1	item2	response	rt	correct	newDifficulty	runIdNum	rep	newblock	blocknum	falsePos	falseNeg	subject
0.047	5	3	0	1	1	0	-83	state	page	0	0	1	1	110744	2	1	1	0	0	SAG
5.013	5	3	5	1	1	1	58	throw	ball	1	1.641	1	2	110744	2	0	1	0	0	SAG
10.013	5	3	10	1	2	0	-269	plum	find	0	0	1	2	110744	2	0	1	0	0	SAG
15.012	5	3	15	1	2	1	381	state	capital	1	2.002	1	3	110744	2	0	1	0	0	SAG
20.012	5	3	20	2	1	1	0	ƩΘŒƏƏ	ƩΘŒƏƏ	1	1.874	1	1	110744	2	1	2	0	0	SAG
25.011	5	3	25	2	1	0	0	ƜŒϞƋΔ	ƱƩΔƕƱƘ	0	0	1	2	110744	2	0	2	0	0	SAG
30.011	5	3	30	2	2	0	0	ƟƧϞƏʖ	ΨƱΓƕЖ	0	0	1	2	110744	2	0	2	0	0	SAG
35.011	5	3	35	2	2	1	0	ƜЖƋƩ	ƜЖƋƩ	1	1.688	1	3	110744	2	0	2	0	0	SAG
40.01	3.333	3	40	1	3	1	584	fare	ticket	1	1.566	1	3	110744	2	1	3	0	0	SAG
43.343	3.333	3	43.333	1	3	0	-575	chalk	heaven	0	0	1	4	110744	2	0	3	0	0	SAG
46.677	3.333	3	46.667	1	4	1	757	dormitory	school	1	1.506	1	4	110744	2	0	3	0	0	SAG
50.01	3.333	3	50	1	4	0	-973	collar	professor	0	0	1	5	110744	2	0	3	0	0	SAG
53.343	3.333	3	53.333	1	5	0	-1208	wise	honeymoon	0	0	1	5	110744	2	0	3	0	0	SAG
56.676	3.333	3	56.667	1	5	1	1125	assault	murder	1	1.37	1	6	110744	2	0	3	0	0	SAG
60.009	3.333	3	60	2	3	0	0	ƏʖƜƱʖδ	ΨΨƜƱʖϞ	0	0	1	3	110744	2	1	4	0	0	SAG
63.342	3.333	3	63.333	2	3	0	0	ΨΘƜƩΘʖ	ƏΘΨƩΘЖ	0	0	1	4	110744	2	0	4	0	0	SAG
66.675	3.333	3	66.667	2	4	1	0	ʖΘΓƋƋƱ	ʖΘΓƋƋƱ	1	1.448	1	4	110744	2	0	4	0	0	SAG
70.008	3.333	3	70	2	4	1	0	ƘϞƕΦƧƱƟ	ƘϞƕΦƧƱƟ	1	2.831	1	5	110744	2	0	4	0	0	SAG
