onset	duration	paradigm	intendedOnset	cond	difficulty	match	item	item1	item2	response	rt	correct	newDifficulty	runIdNum	rep	newblock	blocknum	falsePos	falseNeg	subject
0.066	5	3	0	1	1	1	97	eye	sight	1	1.001	1	1	135916	1	1	1	0	0	OEH
5.016	5	3	5	1	1	0	-16	family	leg	0	0	1	2	135916	1	0	1	0	0	OEH
10.016	5	3	10	1	2	1	398	shark	whale	1	1.022	1	2	135916	1	0	1	0	0	OEH
15.016	5	3	15	1	2	0	-393	pocket	menu	0	0	1	3	135916	1	0	1	0	0	OEH
20.015	5	3	20	2	1	1	0	ƜδΨƩЖ	ƜδΨƩЖ	1	1.945	1	1	135916	1	1	2	0	0	OEH
25.015	5	3	25	2	1	1	0	ƋΓΨƟƩ	ƋΓΨƟƩ	1	2.924	1	2	135916	1	0	2	0	0	OEH
30.015	5	3	30	2	2	0	0	ΘƟƱƧƋ	ΦƋƏΓƟ	0	0	1	2	135916	1	0	2	0	0	OEH
35.015	5	3	35	2	2	0	0	ƋδΘƩƩ	ƱϞδƘƧ	0	0	1	3	135916	1	0	2	0	0	OEH
40.014	3.333	3	40	1	3	0	-561	sofa	harbor	0	0	1	3	135916	1	1	3	0	0	OEH
43.348	3.333	3	43.333	1	3	0	-621	elephant	height	0	0	1	4	135916	1	0	3	0	0	OEH
46.681	3.333	3	46.667	1	4	1	984	estate	property	1	0.919	1	4	135916	1	0	3	0	0	OEH
50.014	3.333	3	50	1	4	0	-1005	flyer	oxygen	1	1.857	0	2	135916	1	0	3	1	0	OEH
53.347	3.333	3	53.333	1	2	1	267	roof	ceiling	1	0.974	1	2	135916	1	0	3	0	0	OEH
56.68	3.333	3	56.667	1	2	1	143	camp	tent	1	1.088	1	3	135916	1	0	3	0	0	OEH
60.013	3.333	3	60	2	3	0	0	ΓΦΓʖΨ	ƱΦΦʖƘ	0	0	1	3	135916	1	1	4	0	0	OEH
63.347	3.333	3	63.333	2	3	0	0	ΓŒƕΨΦ	ƩŒƕΘŒ	0	0	1	4	135916	1	0	4	0	0	OEH
66.68	3.333	3	66.667	2	4	1	0	ƏƕƩΨƜ	ƏƕƩΨƜ	1	2.009	1	4	135916	1	0	4	0	0	OEH
70.013	3.333	3	70	2	4	1	0	ƋΔƱƩΔ	ƋΔƱƩΔ	1	1.9	1	5	135916	1	0	4	0	0	OEH
73.346	3.333	3	73.333	2	5	0	0	ƘΦƟƟƧ	ƏΦƟƟƧ	0	0	1	5	135916	1	0	4	0	0	OEH
76.679	3.333	3	76.667	2	5	1	0	ƱΓƕЖƏδ	ƱΓƕЖƏδ	1	3.161	1	6	135916	1	0	4	0	0	OEH
80.013	2.857	3	80	1	3	1	448	cue	music	0	0	0	1	135916	1	1	5	0	1	OEH
82.862	2.857	3	82.857	1	1	0	-88	stay	baby	0	0	1	1	135916	1	0	5	0	0	OEH
85.729	2.857	3	85.714	1	1	0	-58	money	end	0	0	1	2	135916	1	0	5	0	0	OEH
88.579	2.857	3	88.571	1	2	1	269	avenue	street	1	0.911	1	2	135916	1	0	5	0	0	OEH
91.445	2.857	3	91.429	1	2	0	-145	rabbit	kind	0	0	1	3	135916	1	0	5	0	0	OEH
94.295	2.857	3	94.286	1	3	0	-668	arrow	spank	0	0	1	3	135916	1	0	5	0	0	OEH
97.145	2.857	3	97.143	1	3	1	597	junior	student	1	1.17	1	4	135916	1	0	5	0	0	OEH
100.012	2.857	3	100	2	6	0	0	ƕδƏʖƜ	ϞδƏΨƜ	1	2.092	0	4	135916	1	1	6	1	0	OEH
102.861	2.857	3	102.857	2	4	0	0	ΔΨΘƜƩ	δƏΘƜƩ	0	0	1	4	135916	1	0	6	0	0	OEH
105.728	2.857	3	105.714	2	4	1	0	ЖŒƏʖΘ	ЖŒƏʖΘ	1	1.754	1	5	135916	1	0	6	0	0	OEH
108.578	2.857	3	108.571	2	5	0	0	ƋƋƱƘƧ	ƋƋƱƘϞ	0	0	1	5	135916	1	0	6	0	0	OEH
111.444	2.857	3	111.429	2	5	1	0	ΦƧƱƟƱ	ΦƧƱƟƱ	1	1.665	1	6	135916	1	0	6	0	0	OEH
114.294	2.857	3	114.286	2	6	1	0	ƘƩƏΨƩ	ƘƩƏΨƩ	1	2.566	1	6	135916	1	0	6	0	0	OEH
117.144	2.857	3	117.143	2	6	0	0	δδΔƕƕ	δδΨΘƕ	0	0	1	7	135916	1	0	6	0	0	OEH
120.011	2.5	3	120	1	4	0	-1014	slay	butterfly	0	0	1	4	135916	1	1	7	0	0	OEH
122.511	2.5	3	122.5	1	4	1	724	permit	allow	1	1.367	1	5	135916	1	0	7	0	0	OEH
125.01	2.5	3	125	1	5	0	-1288	prisoner	treasurer	0	0	1	5	135916	1	0	7	0	0	OEH
127.51	2.5	3	127.5	1	5	0	-1297	slave	mutiny	0	0	1	6	135916	1	0	7	0	0	OEH
130.01	2.5	3	130	1	6	1	1567	stride	lunge	1	1.753	1	6	135916	1	0	7	0	0	OEH
132.51	2.5	3	132.5	1	6	0	-1354	triumph	messenger	0	0	1	7	135916	1	0	7	0	0	OEH
135.01	2.5	3	135	1	7	1	1709	manufacturer	wholesaler	1	1.48	1	7	135916	1	0	7	0	0	OEH
137.51	2.5	3	137.5	1	7	1	1732	cowl	tunic	0	0	0	5	135916	1	0	7	0	1	OEH
140.01	2.5	3	140	2	7	1	0	ƜƧƜƟϞƩƧ	ƜƧƜƟϞƩƧ	1	2.091	1	7	135916	1	1	8	0	0	OEH
142.51	2.5	3	142.5	2	7	0	0	ΔƟƱƋƧƕϞΨ	ΔƟƱƋƘƕϞΨ	1	1.996	0	5	135916	1	0	8	1	0	OEH
145.009	2.5	3	145	2	5	1	0	ΓŒƱʖΞƋϞ	ΓŒƱʖΞƋϞ	1	2.363	1	5	135916	1	0	8	0	0	OEH
147.509	2.5	3	147.5	2	5	0	0	ƧƕϞƏƟƋƏ	ƧƕϞƏƟƋΓ	0	0	1	6	135916	1	0	8	0	0	OEH
150.009	2.5	3	150	2	6	0	0	ƧƜƟƕЖƘΓ	ƧƜƟΓΓƘΓ	1	2.34	0	4	135916	1	0	8	1	0	OEH
152.509	2.5	3	152.5	2	4	1	0	ƕδƟƘΦδ	ƕδƟƘΦδ	1	2.045	1	4	135916	1	0	8	0	0	OEH
